Sensor,Monitoring: Y,Monitoring: M,Monitoring: W,Monitoring: D,Uptime: Y,Uptime: M,Uptime: W,Uptime: D,Integration Monitoring: Y,Integration Monitoring: M,Integration Monitoring: W,Integration Monitoring: D,Integration Uptime: Y,Integration Uptime: M,Integration Uptime: W,Integration Uptime: D
aco_dsn_ft_601_outer,91.7429490028,90.3776298966,89.9199,90.97176,95.3767739165,99.7944458956,99.9635504306,99.998842606,92.9373113889,90.3602172759,89.9224485714,90.95391,99.3968603424,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_inner,91.7623923917,90.4013575862,89.9395401429,90.97103,95.3740597685,99.79805117,99.9695961349,99.998842606,92.9522824528,90.3854744138,89.9037341429,90.954735,99.3966674513,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_outer,91.7795283806,90.4015193103,89.9198322857,90.83205,95.3774838466,99.7963987913,99.969556135,99.998842606,92.95759565,90.4115331034,89.9554548571,91.05272,99.3967139681,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_inner,91.7902537444,90.4590281379,90.0390242857,91.11061,95.3785308829,99.7969156877,99.9695818492,99.998842606,92.9759266278,90.4285171724,89.9546854286,91.09539,99.3969332921,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_outer,91.8004274472,90.4494667241,89.9597034286,90.97183,93.2348930276,99.7963942741,99.9721918449,99.998842606,92.9678148806,90.4256246552,89.8882934286,90.915405,99.3969983647,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_inner,91.7847374417,90.4784583793,90.019117,91.110466,95.3784404444,99.7967183085,99.9695111351,99.998842606,92.9615936917,90.425750069,89.947758,91.0543,99.3972671943,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_outer,91.7928042667,90.5021158966,90.0584648571,90.97188,95.377004031,99.7980109976,99.9696247063,99.998842606,92.9660991333,90.4549203103,89.9764851429,90.9581,99.3968485631,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_inner,91.7946937722,90.5068822414,90.0586485714,91.11065,95.3780997433,99.7982208596,99.9722004163,99.998842606,92.9783783444,90.4534128621,89.9675351429,91.04211,99.3972840491,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_outer,90.9780075083,90.5166238276,90.058734,91.24894,95.3543522538,99.7969292739,99.9696004206,99.998842606,92.9908581667,90.4534908966,89.9287885714,90.94577,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_inner,91.8202873944,90.5212427931,90.0387994286,91.24887,95.3790467907,99.7975863771,99.9692218498,99.998842606,92.9893872861,90.4891281379,89.9807728571,91.10122,99.3970246273,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_outer,91.8229361194,90.5211396552,89.9991491429,91.11106,95.3756386567,99.7969325842,99.9694589923,99.998842606,93.0078731111,90.4869694828,89.9899735714,91.10399,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_psa_server_system_health,14.9722226667,14.9722226667,14.9722226667,44.916668,99.998842606,99.998842606,99.998842606,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_dsn_server_frothsensor,91.1676406639,90.0925521724,89.4677582857,90.765045,99.999996767,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_gdn_cvpsa_001,90.5972751806,92.1010795517,92.6566835714,94.711365,97.0981831904,98.9661656744,99.9538590181,99.998842606,91.2950547306,92.1281135517,92.5952092857,93.422134,98.8744223006,99.9420994229,99.8904412658,99.6707364035
aco_gdn_server_system_health,86.7514917333,89.0146466207,88.388392,93.236115,99.8996170496,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_ghd_cvpsa_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_grs_primary_ft_001_inner,90.6365955778,92.0933334828,92.5919328571,94.99674,94.4012517126,79.2239598295,99.9972755177,99.9809288133,91.3566374778,92.0823837931,92.5491215714,94.68467,98.7430673561,95.098220425,99.9998346564,99.998842606
aco_grs_primary_ft_001_outer,90.3572341306,92.0373515862,92.1932342857,94.86095,84.909636109,82.4717508092,99.9978923739,99.9852467633,91.5154493306,92.0447766897,92.2278642857,93.41001,97.7389952318,91.3752925661,99.9998346564,99.998842606
aco_grs_primary_ft_002_inner,91.3162216667,92.1343097241,92.6330207143,95.13877,95.9941843136,83.3799127915,99.9998346564,99.998842606,91.8493888333,92.0695767586,92.4460181429,94.938034,98.5130242572,91.3652080873,99.9998346564,99.998842606
aco_grs_primary_ft_002_outer,91.4499993306,92.1731799655,92.5519675714,94.994354,95.5889548374,88.2249537544,99.9998346564,99.998842606,91.7576550694,92.0215803793,92.1583151429,93.61859,98.4698838888,91.2291977968,99.9998346564,99.998842606
aco_grs_primary_ft_003_inner,91.4263028361,92.1122348966,92.194995,93.47151,99.9549563252,99.9898721624,99.9998346564,99.998842606,91.8904758611,92.0935683448,92.3368871429,94.938034,98.9753069508,91.7212279452,99.9998346564,99.998842606
aco_grs_primary_ft_003_outer,91.4260218722,92.1705641034,92.4142944286,95.27689,99.9506344486,99.9923056097,99.9998346564,99.998842606,91.7953394639,92.0445577241,92.1343855714,93.27654,99.1776518603,92.5659550219,99.9998346564,99.998842606
aco_grs_primary_ft_004_inner,91.5113912694,91.5737305517,92.2549834286,94.5793,95.9261801393,82.7386775302,99.9998346564,99.998842606,91.9108856806,92.0133871034,92.1642072857,94.804306,99.3612676498,99.9497229026,99.9998346564,99.998842606
aco_grs_primary_ft_004_outer,86.5068193197,50.2798681759,92.213955,94.721825,63.9387289577,99.9884363831,99.9998346564,99.998842606,91.9411712306,92.0681436207,92.2351721429,94.7085,99.951092401,99.7915027588,99.9998346564,99.998842606
aco_grs_secondary_ft_001_inner,91.5779102639,92.1146860345,92.3534771429,94.998,95.9570736818,81.4454365981,99.999547514,99.9968326293,91.8429157139,92.1797586552,92.4300324286,95.099785,98.4111154397,91.249932823,99.9998346564,99.998842606
aco_grs_secondary_ft_001_outer,91.4866968139,92.1991752759,92.5121732857,95.13883,96.8280987908,79.6653499292,99.9979060881,99.9853427622,91.8277482194,92.1138026207,92.2892898571,93.421745,98.4460226067,91.3892326639,99.9998346564,99.998842606
aco_grs_secondary_ft_002_inner,91.5891904444,92.2047721724,92.552706,94.72026,96.8047156683,83.2557328411,99.997735517,99.9841487761,91.8942535389,91.8611182069,92.218003,94.52119,98.4740505749,91.3904145945,99.9998346564,99.998842606
aco_grs_secondary_ft_002_outer,91.4617774139,92.1660275517,92.3144507143,93.46836,96.508304479,77.2772598134,99.9998346564,99.998842606,91.8071004278,92.150850069,92.4957742857,94.66007,98.8626924111,95.4486467335,99.9998346564,99.998842606
aco_grs_secondary_ft_003_inner,91.4183440778,92.2077362414,92.4031371429,93.329445,75.5014742777,0.0,0.0,0.0,91.8315151472,92.1735363793,92.5678405714,95.24631,99.8928213217,99.9999600894,99.9998346564,99.998842606
aco_grs_secondary_ft_003_outer,91.5058146611,92.2032208276,92.5307104286,94.99619,97.5489659663,89.8751208889,99.9948603789,99.964023009,91.8325347167,92.1929608966,92.3923762857,95.22094,99.3548093419,92.5151536629,99.9998346564,99.998842606
aco_grs_secondary_ft_004_inner,91.5077136389,92.313009931,92.5905328571,95.135185,96.8020170353,82.9628891994,99.9998346564,99.998842606,91.8850618528,92.1378812759,92.2931301429,95.220825,98.7135264551,91.408201415,99.9998346564,99.998842606
aco_grs_secondary_ft_004_outer,89.6020623333,92.3375812759,92.772065,95.13323,90.2683817982,88.6081260153,99.994024666,99.9581730767,89.9058419833,92.2220371379,92.5922648571,94.53872,99.3796728965,99.9999600894,99.9998346564,99.998842606
aco_grs_server_froth,88.1450038611,88.5793023448,88.51951,92.46065,99.999996758,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_008_cvpsa_001,88.2295772305,94.4773453448,94.1433692857,95.249565,99.9368969458,99.9724173418,99.9824803993,99.998842606,90.9093817485,94.6273337931,94.1509514286,95.26678,47.7808844804,60.8059049734,68.4778020618,89.1349583454
aco_mor_crusher_cvpsa_001,89.8078269222,93.8119858966,92.7197857143,95.13048,99.9964738575,99.9844683715,99.9998346564,99.998842606,91.0140149521,94.717689931,94.2467542857,95.268326,4.63406856808,10.3771419584,13.9416486198,7.29118731126
aco_mor_ft_301_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_302_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_303_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_304_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_305_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_306_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_341_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_342_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_primary_ft_301,92.1562683472,94.4472760345,94.2252885714,95.27774,95.5125808244,99.9755464785,99.9829989699,99.9397132904,94.414112525,94.6759258621,94.1674498571,95.223114,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_302,93.1156306528,94.7059627586,94.2453978571,95.138245,95.5536217404,99.9770066503,99.9998346564,99.998842606,94.5086951833,94.6941981379,94.2436271429,95.21651,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_303,93.2038954861,94.7104957241,94.284965,95.27777,95.5670224388,99.9767693745,99.9914096703,99.998842606,94.5128104361,94.6832197931,94.2450915714,95.2188,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_304,93.150983575,94.7204531034,94.2849362857,95.27667,95.5372468328,99.9751982027,99.9828318273,99.998842606,94.5133294972,94.6875947586,94.2626201429,95.252,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_305,93.4897498611,94.7585685862,94.2848228571,95.27663,95.3851557414,99.9746413409,99.9907426714,99.998842606,94.5214981,94.7248734138,94.2477985714,95.36025,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_306,93.2090820472,94.7534861034,94.2845457143,95.27691,95.5672043684,99.9695169981,99.9637130018,99.998842606,94.5763122972,94.7542431379,94.3258285714,95.35867,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_psa_server_system_health,14.9625766667,14.9625766667,14.9625766667,44.88773,99.998842606,99.998842606,99.998842606,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_secondary_ft_341,93.2343577855,94.769213069,94.3049777143,95.41663,95.530615481,99.9744699617,99.9854426802,99.998842606,94.5897685125,94.7272894483,94.3025177143,95.39256,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_secondary_ft_342,93.259171663,94.7736396552,94.3241355714,95.276634,95.5103733035,99.967358861,99.9685467081,99.998842606,94.6291852228,94.7338396207,94.2446335714,95.25454,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_server_frothsensor,84.0075535989,94.3706095172,93.9246037143,94.552086,95.6972715869,94.221015051,92.6546635154,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_zib_test_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_feed1_lynxx_001,46.7528422591,92.258302,92.7345125714,94.86061,89.1332147425,84.7803416809,89.042387631,99.9964026342,77.2743703315,92.1139753103,92.4004764286,95.21022,56.1114786324,99.9898934038,99.9998346564,99.998842606
ang_abmr_server_aisabmrfrs01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx01,68.4456855989,89.2629718966,88.37963,93.46875,98.9140721197,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushfeed_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushprod_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_server_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bos_server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_001,52.390990922,0.0,0.0,0.0,99.9999942418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_002,59.4262898273,0.0,0.0,0.0,99.9999949013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_003,52.3936476072,0.0,0.0,0.0,99.9999942418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_004,59.4289334123,0.0,0.0,0.0,99.9999949013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_005,40.4795420613,0.0,0.0,0.0,99.999992628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_006,59.4315577939,0.0,0.0,0.0,99.9999949013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_007,51.4910004652,0.0,0.0,0.0,99.9999941545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_008,52.3997922897,0.0,0.0,0.0,99.9999942418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_009,59.4354715292,0.0,0.0,0.0,99.9999949013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_010,52.4024747967,0.0,0.0,0.0,99.9999942418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_gdn_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_ghd_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_pocket_cvpsa_001,79.3856136083,94.2573144483,94.7562442857,95.54398,57.1466199348,22.950932907,81.5244007758,99.998842606,83.1768847375,94.2506265517,94.8112422857,95.53994,46.0575268072,87.5619334673,58.0346540432,48.8906341362
ang_kol_server_truck,82.3731214098,93.9658763793,94.2232142857,95.421295,98.3465161242,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_stats_001,82.4772473064,94.2707006897,94.7539742857,95.55488,68.0772498494,88.5006139547,99.9998346564,99.998842606,40.3094411989,94.2297455172,94.5955637143,95.3664,99.0779228164,99.9999600894,99.9998346564,99.998842606
ang_kol_truck_stats_002,84.5661855966,94.2648683793,94.6120001429,95.405525,89.6064386315,88.1339193769,99.3876356686,99.2699610421,40.3930997243,94.1914271034,94.5136387143,95.54109,89.7533572481,92.565991677,69.2020041501,0.0
ang_kol_truckfod_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truckfod_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_102_ba_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner,90.7907818268,81.8402852414,92.6331485714,95.27753,92.8752975425,99.9918760254,99.9686647079,99.998842606,91.284684095,81.7653265862,92.4952571429,94.69569,96.7726132202,57.6853900869,99.9998346564,99.998842606
ang_mgn_440_ft_001,90.6563308101,81.8718932414,92.8285428571,95.41603,96.9808059196,99.9913498775,99.9710838468,99.998842606,91.0304767486,81.7585184483,92.7247872857,95.39121,92.8149978089,99.9999571331,99.9998346564,99.998842606
ang_mgn_440_ft_002_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner,90.9145398743,81.7561292069,92.4115585714,95.41328,95.1787833203,99.9895204709,99.9595790086,99.998842606,91.3486348659,81.6603893103,92.2295457143,94.83579,96.7727853304,57.6876466414,99.9998346564,99.998842606
ang_mgn_440_ft_002,90.9700059972,81.8581847931,92.4926644286,94.8592,98.4260987254,99.9933834322,99.9765818377,99.998842606,91.3397169497,81.7847903793,92.3584014286,94.69794,92.8963249996,99.9999571331,99.9998346564,99.998842606
ang_mgn_440_ft_003_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003,91.0446119749,81.7524676897,92.3136164286,94.71666,98.4152750507,99.9931923212,99.9754161253,99.998842606,91.2815562402,81.7581278276,92.315788,95.26011,92.9021002651,99.9999571331,99.9998346564,99.998842606
ang_mgn_440_ft_004_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004,90.9910402263,81.8823235862,92.6730185714,94.99892,76.7660839452,99.9871254349,99.9540761606,99.998842606,91.2876196983,81.7543409655,92.2686614286,95.27491,96.799071321,99.9999571331,99.9998346564,99.998842606
ang_mgn_440_ft_005_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
