Sensor,Monitoring: Y,Monitoring: M,Monitoring: W,Monitoring: D,Uptime: Y,Uptime: M,Uptime: W,Uptime: D,Integration Monitoring: Y,Integration Monitoring: M,Integration Monitoring: W,Integration Monitoring: D,Integration Uptime: Y,Integration Uptime: M,Integration Uptime: W,Integration Uptime: D
aco_dsn_ft_601_outer,91.9283295222,91.0146676552,91.011298,90.83331,95.3602524477,99.7574996345,99.6780400456,99.998842606,92.7392114833,90.9692353793,90.9646608571,90.95391,99.3968603424,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_inner,91.946215225,91.0001491724,90.9120565714,90.69444,95.3578262663,99.7558061869,99.6667466357,99.998842606,92.7555190972,90.9891035517,90.9256164286,90.95454,99.3966674513,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_outer,91.9686308639,91.0386031724,90.9717121429,90.83251,95.3609542941,99.7571762208,99.6749194793,99.998842606,92.7611369222,91.0087280345,90.9412258571,90.7959,99.3967139681,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_inner,91.9817770667,91.0768364483,90.9912707143,90.9718,95.3619027941,99.7582038066,99.6750201934,99.998842606,92.7824544611,91.0477693103,91.0001867143,90.79494,99.3969332921,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_outer,91.9911946694,91.0672094828,91.0306748571,90.83198,93.2183289919,99.7579293584,99.6752331931,99.998842606,92.7743103278,91.0352925517,90.9996488571,90.82044,99.3969983647,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_inner,91.9757972611,91.0911806207,91.0507387143,90.972206,95.3615564645,99.7586863926,99.6786737588,99.998842606,92.7693984722,91.037154069,90.9923371429,90.93609,99.3972671943,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_outer,91.9850895583,91.1103748621,91.070761,90.971985,95.3605627857,99.7585144961,99.6778716173,99.998842606,92.7727681222,91.0485797241,91.0157044286,90.939476,99.3968485631,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_inner,91.9854052889,91.100817,91.050824,90.8333,95.3612219086,99.7576186344,99.6752430502,99.998842606,92.7850456639,91.042339,90.984025,90.82455,99.3972840491,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_outer,91.1694972889,91.0959927241,91.0111671429,90.69428,95.3374510746,99.7576605309,99.6778851887,99.998842606,92.7994530111,91.0503338966,91.051174,90.94993,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_inner,92.01106745,91.1103991379,91.0707465714,90.97166,95.3621448806,99.7569610829,99.675687478,99.998842606,92.7991489,91.0812408966,91.0645528571,90.9643,99.3970246273,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_outer,92.0141035722,91.1103274138,91.0707008571,90.971985,95.3595883919,99.7579400136,99.6759316205,99.998842606,92.8179250444,91.092192,91.057634,90.905945,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_psa_server_system_health,83.9033562727,83.9033562727,94.4837957143,95.138885,99.9999421297,99.9999421297,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_dsn_server_frothsensor,91.3506492194,90.7160752759,90.8106791429,90.885414,99.999996767,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_gdn_cvpsa_001,90.5447404083,94.6378648276,95.1692327143,95.129395,97.2951036254,98.2361209313,99.9998346564,99.998842606,91.1689406417,94.625148,95.260603,95.26397,99.3351515204,99.6934674531,99.9581404396,99.998842606
aco_gdn_server_system_health,86.8679043917,91.7517556207,93.4656091429,92.75,99.8996170496,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_ghd_cvpsa_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_grs_primary_ft_001_inner,90.6632665639,94.6610563793,95.1947677143,95.13785,94.3336325719,99.1640558023,99.9590590095,99.7134159095,91.1534047278,94.5967086207,95.1615464286,95.24187,98.7442356922,96.531007267,99.9998346564,99.998842606
aco_grs_primary_ft_001_outer,90.3070885083,94.5553658966,95.1952364286,95.13793,84.8419144633,99.1651579743,99.9585518675,99.7098659506,91.3676867194,94.3288793103,95.1628835714,95.243385,97.7391898817,93.8892873558,99.9998346564,99.998842606
aco_grs_primary_ft_002_inner,91.3440082167,94.723130069,95.215155,95.138435,95.9270581533,99.1692459382,99.9624061468,99.7368456384,91.6437781028,94.6020765172,95.2215041429,95.10284,98.5139975204,93.8766909815,99.9998346564,99.998842606
aco_grs_primary_ft_002_outer,91.4755519806,94.6901674483,95.2751148571,95.276924,95.5215254278,99.1683136972,99.9627347177,99.7391456117,91.6280888222,94.5522435172,95.2032042857,95.10469,98.470662505,93.7431919658,99.9998346564,99.998842606
aco_grs_primary_ft_003_inner,91.4328989972,94.4021123103,95.2360242857,95.13817,99.8879484423,99.1716888683,99.9651711422,99.7562004143,91.7240759194,94.6099008621,95.2435321429,95.10484,98.9753069508,94.2301994956,99.9998346564,99.998842606
aco_grs_primary_ft_003_outer,91.4507715417,94.689814069,95.2546012857,95.138565,99.8833800363,99.1682635248,99.9624190039,99.7369356373,91.652576325,94.3880644483,95.22551,95.10875,99.1776518603,95.0799522944,99.9998346564,99.998842606
aco_grs_primary_ft_004_inner,91.4542748194,94.1023931379,95.255935,95.13817,95.859108318,99.1712200753,99.9650289996,99.7552054259,91.7081049444,94.5603177931,95.2231884286,95.10469,99.3616569495,99.9949299535,99.9998346564,99.998842606
aco_grs_primary_ft_004_outer,86.4535638114,94.5504888621,95.215138,95.13552,63.8713801289,99.1716155924,99.9703532765,99.7924749945,91.7367722972,94.5683723103,95.1457915714,95.10684,99.9514818408,99.7915027588,99.9998346564,99.998842606
aco_grs_secondary_ft_001_inner,91.5231332139,94.6230623448,95.1975414286,95.1383,95.8896898576,99.1684105592,99.9626261465,99.7383856205,91.7165572,94.6555211034,95.1265942857,95.247185,98.4115047394,93.7614200965,99.9998346564,99.998842606
aco_grs_secondary_ft_001_outer,91.5118076389,94.6989538621,95.2141172857,95.13852,96.7608053028,99.1678004215,99.9632047169,99.7424355737,91.6837483194,94.3964644483,95.1839892857,95.24376,98.4466065562,93.9032307985,99.9998346564,99.998842606
aco_grs_secondary_ft_002_inner,91.5340590806,94.6323675862,95.13537,95.27755,96.7373981915,99.1698985586,99.9627747176,99.7394256085,91.6949382361,94.3498831034,95.1468078571,95.24776,98.4744400147,93.9030454193,99.9998346564,99.998842606
aco_grs_secondary_ft_002_outer,91.4671770778,94.3922947586,95.1330655714,95.12851,95.2754211856,84.8212623542,40.5318458402,0.0,91.6814617028,94.672982069,95.1466672857,95.246826,98.8630817108,96.7967586092,99.9998346564,99.998842606
aco_grs_secondary_ft_003_inner,91.4307380639,94.4664622759,95.1903128571,95.13532,70.1796159741,0.0,0.0,0.0,91.7114488722,94.7103024138,95.2056877143,95.10677,99.8930159715,99.9999600894,99.9998346564,99.998842606
aco_grs_secondary_ft_003_outer,91.5332138278,94.6647600345,95.1750577143,95.13872,97.4815844671,99.1663882152,99.9621684329,99.7351816576,91.7164531667,94.6355863448,95.1664185714,94.96887,99.3550040086,95.0277873842,99.9998346564,99.998842606
aco_grs_secondary_ft_004_inner,91.5425123278,94.7080925862,95.1556792857,95.13878,96.7343946145,99.1672319735,99.9625404323,99.7377856275,91.7655471028,94.6360650345,95.1886951429,95.24942,98.7141104047,93.9208352743,99.9998346564,99.998842606
aco_grs_secondary_ft_004_outer,91.5857677111,94.752028,95.2153672857,95.1335,93.7526089297,99.1656804224,99.9620732902,99.7345156653,91.8047162167,94.5880652414,95.1488762857,94.83295,99.3918361726,99.9999600894,99.9998346564,99.998842606
aco_grs_server_froth,88.2638856778,92.1097541379,93.887235,94.05671,99.9946941811,99.9346835637,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_008_cvpsa_001,88.9615093253,95.046220069,95.1813872857,95.11135,99.942967102,99.9897882314,99.9837775401,99.998842606,91.3697932312,95.0917720345,95.1892512857,95.11167,52.2558456447,82.840524593,90.5334445942,99.8893338735
aco_mor_crusher_cvpsa_001,90.3804246828,94.4745925862,95.1966837143,95.19991,99.9968399597,99.9999600894,99.9998346564,99.998842606,91.466128,95.1387616207,95.2106451429,95.11323,5.74787012253,14.4455797123,18.3020543101,35.1953326466
aco_mor_ft_301_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_302_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_303_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_304_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_305_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_306_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_341_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_342_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_primary_ft_301,92.5810706861,95.0567253448,95.1580978571,95.137985,95.5112141652,99.9784699601,99.9793012617,99.998842606,94.4095917917,95.0767556552,95.1575311429,95.091324,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_302,93.5336851,95.1383162759,95.2179267143,95.13879,95.5520107041,99.9776724776,99.9740739847,99.8992637585,94.514030225,95.1418371379,95.2435077143,95.13001,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_303,93.6238429556,95.1763756552,95.2968805714,95.2771,95.565452302,99.9782230636,99.9775669789,99.9405392808,94.5394708778,95.1299028966,95.236508,95.08973,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_304,93.6010578833,95.1813655172,95.2574078571,95.13827,95.5360911178,99.9814192003,99.9904566719,99.9584730732,94.5428129944,95.1681746897,95.264617,95.073364,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_305,93.9407279972,95.2147524483,95.27726,95.13875,95.3847891659,99.9887071974,99.9914789559,99.998842606,94.5427407167,95.1865424483,95.3069522857,95.07843,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_306,93.6594916111,95.0518698621,95.3565942857,95.27756,95.5660197763,99.9759142369,99.9869048206,99.998842606,94.5781884694,95.0598769655,95.3455164286,95.21391,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_psa_server_system_health,83.9218236364,83.9218236364,94.987765,95.12037,99.9999421297,99.9999421297,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_secondary_ft_341,93.672521337,95.0808222414,95.3765334286,95.27754,95.5293091645,99.9800687525,99.9752309828,99.998842606,94.585987961,95.006613069,95.2987492857,95.23352,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_secondary_ft_342,93.6861099916,95.080564069,95.3961812857,95.27745,95.509176973,99.9731621691,99.9734075572,99.9593030636,94.5901068273,95.0315424138,95.3527885714,95.23922,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_server_frothsensor,89.0371045599,94.7922252069,94.8720228571,94.80556,95.9377181665,94.221015051,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_zib_test_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_feed1_lynxx_001,51.7910932479,94.6152832069,95.3755814286,95.41521,89.5919571571,92.8188273348,95.4450764731,93.4173587806,77.1470795571,94.557124931,95.3252127143,95.35622,62.4232843366,99.9949114707,99.9998346564,99.998842606
ang_abmr_server_aisabmrfrs01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx01,68.5742062228,92.2608562069,93.687335,94.359955,99.0907892423,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushfeed_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushprod_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_server_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bos_server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_001,50.8511837187,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_002,54.3371865961,0.0,0.0,0.0,99.9999944355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_003,50.8539113343,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_004,54.3397270557,0.0,0.0,0.0,99.9999944355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_005,39.8474047855,0.0,0.0,0.0,99.9999924844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_006,54.3421902033,0.0,0.0,0.0,99.9999944355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_007,50.8588373955,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_008,50.8601398329,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_009,54.3459878942,0.0,0.0,0.0,99.9999944355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_010,50.8626998329,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_gdn_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_ghd_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_pocket_cvpsa_001,81.0559470203,95.2016564483,95.440112,95.40898,57.1884693789,57.7241073427,25.0685407793,0.0,83.6788899685,95.1971353448,95.3825228571,95.403435,49.4218482937,86.9089881417,99.9790198336,99.998842606
ang_kol_server_truck,82.3565746928,94.8267074138,94.8991385714,94.38079,98.3514226044,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_stats_001,82.5119516203,94.234682069,91.3939185714,95.41056,65.8159057369,64.0525093742,0.812051214466,3.71016885823,45.1623554908,94.175734931,91.3988587143,95.26493,99.1747154428,99.9999600894,99.9998346564,99.998842606
ang_kol_truck_stats_002,84.5776184,94.1422597241,91.3971652857,95.411095,86.7573502005,63.2415645326,0.0576976070291,0.182156111712,45.2464602822,94.1628771034,91.3996374286,95.404816,90.0738355386,87.8529025926,99.9998346564,99.998842606
ang_kol_truckfod_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truckfod_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_102_ba_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner,90.8226651058,94.5461835517,95.2943091429,95.4129,92.8950456615,99.9878228529,99.9963689478,99.998842606,91.0907912897,94.3681261034,95.2886657143,95.35771,95.0195139753,78.4283259746,78.4722523938,99.998842606
ang_mgn_440_ft_001,90.6788549889,94.4578155172,95.2739957143,95.41662,96.9882274238,99.9784502359,99.9983046589,99.998842606,90.9121976379,94.2696808966,95.2652192857,95.228935,92.7620030281,99.1034725162,99.9998346564,99.998842606
ang_mgn_440_ft_002_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner,90.9239810446,94.3338355172,95.3545771429,95.55323,95.1922058739,99.9882452665,99.9995746568,99.998842606,91.2145414763,94.3725685172,95.2637272857,95.36622,95.0197336429,78.4289140779,78.4718702515,99.998842606
ang_mgn_440_ft_002,90.917355337,94.4449794828,95.3141735714,95.413,98.4302811514,99.9908635413,99.9998346564,99.998842606,91.1520335515,94.3276345517,95.2842327143,95.36617,92.0813074938,89.7780711001,84.345214826,99.998842606
ang_mgn_440_ft_003_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003,90.976301546,94.3918338621,95.193961,94.71815,98.4189782701,99.9841089923,99.9989660864,99.998842606,91.154443493,94.4013753448,95.2702357143,95.23305,92.2991667798,92.3744702362,99.9998346564,99.998842606
ang_mgn_440_ft_004_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004,90.9937402591,94.5171325517,95.2751394286,95.13481,76.8314430587,99.9859991984,99.9987646581,99.998842606,91.1553320724,94.3868914828,95.2270987143,95.2273,96.3784459873,94.7405509126,99.1219361079,99.998842606
ang_mgn_440_ft_005_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
