Sensor,Monitoring: Y,Monitoring: M,Monitoring: W,Monitoring: D,Uptime: Y,Uptime: M,Uptime: W,Uptime: D,Integration Monitoring: Y,Integration Monitoring: M,Integration Monitoring: W,Integration Monitoring: D,Integration Uptime: Y,Integration Uptime: M,Integration Uptime: W,Integration Uptime: D
aco_dsn_309_cvpsa_001,87.6950059111,83.8165618966,78.3671702857,58.49175,99.9925999682,99.9917136789,99.9922332404,99.998842606,92.0498746306,90.3476945862,90.9924407143,91.07846,97.2236805875,99.9986454693,99.9998346564,99.998842606
aco_dsn_ft_601_inner,90.7520711667,90.2432217586,90.991278,91.11029,98.1911133897,99.6471324371,99.3536214391,99.998842606,92.8374436056,90.3527491379,90.9776998571,91.08019,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_601_outer,91.7533596972,90.3967438621,91.0309964286,91.2488,95.3648911655,99.6459067824,99.3450214533,99.998842606,92.8369850278,90.3688615862,90.97774,91.07761,99.3968603424,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_inner,91.7728057111,90.4109984828,91.0311857143,91.11102,95.3622135846,99.6478864023,99.3518628706,99.998842606,92.85311755,90.4036745862,91.037772,91.21651,99.3966674513,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_outer,91.7907150194,90.4254272414,91.050958,91.24984,95.3656414308,99.6462107478,99.3492107321,99.998842606,92.8581392889,90.4153741379,91.0653914286,91.10304,99.3967139681,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_inner,91.8014355972,90.4781543103,91.1500707143,91.24871,95.3667246123,99.6471629888,99.353535725,99.998842606,92.8767830833,90.4406976552,91.079312,91.21861,99.3969332921,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_outer,91.8116114333,90.4590766897,91.0708335714,91.24928,93.22305938,99.6462853685,99.3493814461,99.998842606,92.868769075,90.4247203448,91.0376492857,91.2442,99.3969983647,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_inner,91.7963047,90.4975797241,91.1500512857,91.249054,95.366560347,99.647334575,99.3517578708,99.998842606,92.8625478861,90.4296126552,91.0574885714,91.2442,99.3972671943,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_outer,91.8043730611,90.5165061034,91.1103291429,91.24885,95.3651898973,99.6474662301,99.3517342994,99.998842606,92.8665868278,90.452691,91.0412594286,91.22021,99.3968485631,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_inner,91.8047174389,90.4973177586,91.0508128571,91.11093,95.3662190453,99.6471440233,99.348075734,99.998842606,92.8787641778,90.4500277241,91.0331771429,91.22463,99.3972840491,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_outer,90.9884169306,90.5118277586,91.0903971429,91.11004,95.3424254284,99.6465186443,99.3482071624,99.998842606,92.8908619028,90.4470610345,90.9914507143,91.04935,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_inner,91.8310822278,90.5116214138,91.0905857143,91.249245,95.3670403665,99.6464171271,99.3478857343,99.998842606,92.8901128,90.4847200345,91.075175,91.22404,99.3970246273,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_outer,91.8345039278,90.5259441379,91.130308,91.24919,95.3638907521,99.6466747132,99.3514600141,99.998842606,92.9086288333,90.4866617586,91.0735148571,91.0573,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_psa_server_system_health,60.5997025714,60.5997025714,60.5997025714,95.13194,99.9997685191,99.9997685191,99.9997685191,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_dsn_server_frothsensor,91.17414465,90.1038068276,90.6159055714,91.09028,99.999996767,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_gdn_cvpsa_001,90.579084475,92.0335709655,93.65298,94.71027,97.1097992236,99.413423427,99.9998346564,99.998842606,91.3236554139,92.0456058276,93.453028,95.27215,98.8745193397,99.9496545923,99.9164912227,99.998842606
aco_gdn_server_system_health,86.7854327028,88.9176240345,89.1147491429,92.41782,99.8996170496,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_ghd_cvpsa_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_grs_primary_ft_001_inner,90.693780075,92.0552571724,93.6656637143,94.859726,94.4011292084,79.2225158991,99.9892326739,99.998842606,91.31553445,92.0458267241,93.603618,94.68702,98.7436517259,95.098220425,99.9998346564,99.998842606
aco_grs_primary_ft_001_outer,90.3410450056,91.9993491724,93.44677,94.85989,84.9097334048,82.4724327054,99.9978923739,99.998842606,91.5327057333,91.7818014138,92.6461084286,93.13292,97.7389952318,91.3752925661,99.9998346564,99.998842606
aco_grs_primary_ft_002_inner,91.3795108528,92.1482157586,94.1018028571,95.27406,95.9942395237,83.3803452052,99.9998346564,99.998842606,91.8095625056,92.022149069,93.7186331429,94.80184,98.513218907,91.3652080873,99.9998346564,99.998842606
aco_grs_primary_ft_002_outer,91.5095072361,92.1446476897,93.924689,94.99887,95.5889548374,88.2249537544,99.9998346564,99.998842606,91.7903636139,91.9647143793,93.4507622857,95.218506,98.4700785555,91.2291977968,99.9998346564,99.998842606
aco_grs_primary_ft_003_inner,91.4672246472,91.8481902414,92.732545,93.18901,99.9550994905,99.9898721624,99.9998346564,99.998842606,91.8857581667,92.0557188621,93.7583148571,94.801834,98.9753069508,91.7212279452,99.9998346564,99.998842606
aco_grs_primary_ft_003_outer,91.4858656694,92.1510263793,93.9219164286,95.27498,99.9507783814,99.9923056097,99.9998346564,99.998842606,91.8151628889,91.8345461034,92.7608132857,93.902054,99.1776518603,92.5659550219,99.9998346564,99.998842606
aco_grs_primary_ft_004_inner,91.4920825083,91.487366069,93.4657285714,94.44428,95.9262081365,82.7406640812,99.9998346564,99.998842606,91.871108375,91.980322069,93.5945887143,94.8062,99.3612676498,99.9497229026,99.9998346564,99.998842606
aco_grs_primary_ft_004_outer,86.4894477225,60.9841102966,93.544468,94.718025,63.9387746478,99.9884363831,99.9998346564,99.998842606,91.9007122083,92.0132352069,93.557588,94.71013,99.951092401,99.7915027588,99.9998346564,99.998842606
aco_grs_secondary_ft_001_inner,91.5617019444,92.0670172414,93.6850892857,94.857735,95.9571245781,81.4466686666,99.999547514,99.998842606,91.8816550222,92.1665988276,93.9395845714,95.10189,98.4111154397,91.249932823,99.9998346564,99.998842606
aco_grs_secondary_ft_001_outer,91.547719625,92.1851479655,94.024064,95.138794,96.8281920401,79.6676706179,99.9979060881,99.998842606,91.8470695417,91.8608293103,92.8863607143,93.42324,98.4462172565,91.3892326639,99.9998346564,99.998842606
aco_grs_secondary_ft_002_inner,91.5710671194,92.1236174828,93.8253364286,94.72045,96.8047683854,83.2569366337,99.997735517,99.998842606,91.8513378167,91.7754037586,93.4506085714,94.38507,98.4740505749,91.3904145945,99.9998346564,99.998842606
aco_grs_secondary_ft_002_outer,91.5050159722,91.9123737241,92.8318578571,93.46947,96.5083290336,77.279830502,99.9998346564,99.998842606,91.8463637861,92.1417679655,94.0260234286,95.21852,98.8626924111,95.4486467335,99.9998346564,99.998842606
aco_grs_secondary_ft_003_inner,91.4672587194,92.0116043793,93.1603922857,94.856346,74.3810420563,0.0,0.0,0.0,91.8707123917,92.154467,94.1153397143,95.106964,99.8928213217,99.9999600894,99.9998346564,99.998842606
aco_grs_secondary_ft_003_outer,91.56715765,92.1744771724,93.9214155714,94.99512,97.5490005041,89.8751208889,99.9948603789,99.998842606,91.8712711611,92.1646789655,93.9417862857,95.08384,99.3548093419,92.5151536629,99.9998346564,99.998842606
aco_grs_secondary_ft_004_inner,91.5702214167,92.2889148966,94.0208835714,95.1343,96.8020392202,82.9631329924,99.9998346564,99.998842606,91.9245677528,92.1095736207,93.7630641429,95.083374,98.7135264551,91.408201415,99.9998346564,99.998842606
aco_grs_secondary_ft_004_outer,90.6587230861,92.3084864828,94.161223,95.13477,90.3783435822,88.6093385665,99.994024666,99.998842606,90.9555194833,92.1129821034,93.6664171429,94.40246,99.3866822421,99.9999600894,99.9998346564,99.998842606
aco_grs_server_froth,88.1840695806,88.6806353103,89.514055,92.93866,99.999996758,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_008_cvpsa_001,88.3918229971,94.5018473793,95.1622292857,95.27658,99.9384360445,99.9797621664,99.9954889493,99.998842606,91.009721883,94.6242272414,95.2078928571,95.13051,48.4452578994,59.5010751493,67.7366347159,99.998842606
aco_mor_crusher_cvpsa_001,89.9332711696,93.9992853448,94.5193462857,95.214294,99.9965578133,99.9844683715,99.9998346564,99.998842606,91.1127555673,94.724062,95.2689667143,95.27092,5.01985414702,12.832597944,19.5873668563,0.0
aco_mor_ft_301_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_302_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_303_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_304_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_305_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_306_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_341_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_342_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_primary_ft_301,92.2176079639,94.4427844483,95.1583884286,95.137764,95.5119999585,99.9679130332,99.959763294,99.8365344846,94.3601385639,94.6615885862,95.1905804286,95.22053,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_302,93.1777377778,94.7014575862,95.1976878571,95.27688,95.5536309024,99.9770066503,99.9998346564,99.998842606,94.4558839833,94.6954876552,95.2483782857,95.404884,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_303,93.2675412444,94.7155717931,95.3167208571,95.41539,95.5667446455,99.9741861342,99.9772025509,99.899393757,94.4596406306,94.6848984138,95.2306571429,95.268936,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_304,93.214641825,94.7302068966,95.296902,95.27769,95.5369129362,99.9710763078,99.9740354133,99.998842606,94.4607443028,94.6952425172,95.2595542857,95.2199,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_305,93.5537938167,94.7636003103,95.3368265714,95.41655,95.3852241939,99.9746413409,99.9998346564,99.998842606,94.4687436722,94.7161867241,95.282968,95.41005,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_306,93.2715791167,94.7345481724,95.27699,95.27701,95.5672182232,99.9695169981,99.9915295272,99.998842606,94.5235431306,94.7497458966,95.3212985714,95.40895,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_psa_server_system_health,60.5749021429,60.5749021429,60.5749021429,95.142365,99.9997685191,99.9997685191,99.9997685191,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_secondary_ft_341,93.2978077521,94.7596088966,95.316925,95.416595,95.5302844586,99.9702311702,99.9763862666,99.8759190287,94.535888039,94.7062518621,95.2405614286,95.2205,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_secondary_ft_342,93.3226152897,94.7737793793,95.2969885714,95.41637,95.5103733035,99.967358861,99.9939523804,99.998842606,94.5760783538,94.7167392759,95.2610527143,95.35924,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_server_frothsensor,85.0666264958,94.3847776552,94.9194765714,95.28935,95.7502282424,94.221015051,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_zib_test_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_feed1_lynxx_001,47.809782454,92.2152468276,93.9465948571,94.86087,89.1182708018,91.9333208261,93.3265962616,90.9380074768,77.3167501114,92.1261846897,93.9178208571,95.27152,57.4403822358,99.9898934038,99.9998346564,99.998842606
ang_abmr_server_aisabmrfrs01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx01,68.4949866128,89.2663636207,89.8878957143,92.203705,98.9961223148,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushfeed_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushprod_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_server_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bos_server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_001,51.2924735292,0.0,0.0,0.0,99.9999941248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_002,58.3278820557,0.0,0.0,0.0,99.9999948098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_003,51.2952011448,0.0,0.0,0.0,99.9999941248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_004,58.3305192061,0.0,0.0,0.0,99.9999948098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_005,40.2886945961,0.0,0.0,0.0,99.9999925807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_006,58.3330855376,0.0,0.0,0.0,99.9999948098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_007,51.3001272061,0.0,0.0,0.0,99.9999941248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_008,51.3014296435,0.0,0.0,0.0,99.9999941248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_009,58.3370379526,0.0,0.0,0.0,99.9999948098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_010,51.3039896435,0.0,0.0,0.0,99.9999941248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_gdn_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_ghd_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_pocket_cvpsa_001,79.5680842392,94.8916413103,95.3391048571,95.403244,57.6771240064,36.7419377823,99.982487685,99.9684779574,83.3158363353,94.8951227931,95.3827192857,95.40645,46.4886767268,84.96831333,68.6130082669,99.998842606
ang_kol_server_truck,82.4181859489,94.6275543103,95.2033728571,95.23727,98.3465161242,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_stats_001,82.5479451947,94.9026954483,95.3518577143,95.271324,68.0757899398,93.8865733569,99.7927844273,99.7100509485,41.3737592575,94.8689489655,95.3432778571,95.40492,99.1001415422,99.9999600894,99.9998346564,99.998842606
ang_kol_truck_stats_002,84.6372409318,94.9017231724,95.3908435714,95.416466,89.6482551956,93.2932254213,98.7661981247,98.6117436604,41.4577462103,94.8332111034,95.3764502857,95.40898,89.1768930293,87.8529025926,49.6763738631,99.998842606
ang_kol_truckfod_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truckfod_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_102_ba_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner,90.8552492709,92.4533971379,94.241985,95.27425,92.8750401132,99.9886594043,99.9530175909,99.998842606,91.2416606592,92.274987069,93.6786485714,94.43818,96.7726132202,64.0519123675,99.9998346564,99.998842606
ang_mgn_440_ft_001,90.7110453855,92.3598168276,93.7024792857,95.277405,96.9796425863,99.9777457535,99.9122525155,99.998842606,91.0502118771,92.0987194828,93.144603,93.259834,92.8149978089,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_002_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner,90.9622772067,92.1671970345,93.1646164286,93.87773,95.1786247893,99.9883080251,99.951561879,99.998842606,91.3873945447,92.2281701379,93.7203085714,94.99632,96.7727853304,64.0540132977,99.9998346564,99.998842606
ang_mgn_440_ft_002,90.9537077793,92.4091505172,93.9038284286,94.85902,98.42581333,99.9903559553,99.9621490044,99.998842606,91.297116095,92.2994588276,93.5920048571,94.441444,92.8963249996,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_003_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003,91.0283225894,92.303207931,93.6647085714,94.86006,98.4149946382,99.9902388519,99.9612352916,99.998842606,91.3216376816,92.3470000345,93.8313165714,95.10727,92.9021002651,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_004_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004,91.0523938017,92.4570462759,94.14297,94.99915,76.7659283802,99.9861143708,99.9462090307,99.998842606,91.3277866397,92.348943069,93.8216035714,95.22759,96.7951451799,99.9520341085,99.8012844132,99.998842606
ang_mgn_440_ft_005_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_005_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_005,91.0483190922,92.3461798621,93.7038908571,94.85985,96.5475605439,99.9722901005,99.8875791277,99.998842606,91.3447031648,92.2411537241,93.2313957143,94.04123,89.4287165422,99.9620959666,99.8429692014,99.998842606
ang_mgn_440_ft_006_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_006_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_006,91.0697615698,92.3168965172,93.5828557143,94.43893,98.8546325787,99.9687252398,99.8739175788,99.998842606,91.2983922291,92.3781152759,93.9400901429,95.2169,89.6350176598,99.8460900129,99.3623737104,99.998842606
ang_mgn_440_ft_007_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_007_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_007,91.001196567,92.3408830345,93.4053287143,94.4348,98.8555223781,99.9862844397,99.9431784643,99.998842606,91.3690826061,92.4095292759,93.6981007143,94.38771,90.2450425755,99.888391996,99.5376245635,99.998842606
ang_mgn_440_ft_008_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_008_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_008,91.0077956173,92.471847,93.704182,94.01977,98.8551973837,99.9673499645,99.8685264449,99.998842606,91.3435852486,92.5952911724,94.4294214286,95.20966,93.3754299491,99.9899057831,99.9998346564,99.998842606
ang_mgn_440_ft_009_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_009_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_009,91.0284270084,92.494469069,93.9023587143,94.435295,95.4486618341,91.1391752465,63.2909149238,0.0,91.3096288352,92.3388684828,93.8522155714,95.08045,92.4848924163,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_010_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_010_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_010,91.0543090363,92.5852648276,94.2779855714,94.98727,95.5040947899,91.1255642174,63.2345264456,0.0,91.3361945587,92.5209008966,94.1124251429,95.07179,90.8137307304,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_010b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_011_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_011_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_011,91.0675982291,92.5618465517,94.181048,94.994,95.8276581861,91.1283124577,63.2484391368,0.0,91.3388498324,92.3932965517,93.7506014286,94.40371,93.3358109063,99.9999600894,99.9998346564,99.998842606
ang_mgn_440_ft_011b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_012_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_012_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_012,91.0579664804,92.4522494138,93.7456062857,94.442635,98.8714313973,99.9681404469,99.8695063004,99.998842606,91.3521120726,92.0979168966,93.5328272857,94.404945,91.2338283589,99.9924256097,99.9686204223,99.998842606
ang_mgn_440_ft_013_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
