Sensor,Monitoring: Y,Monitoring: M,Monitoring: W,Monitoring: D,Uptime: Y,Uptime: M,Uptime: W,Uptime: D,Integration Monitoring: Y,Integration Monitoring: M,Integration Monitoring: W,Integration Monitoring: D,Integration Uptime: Y,Integration Uptime: M,Integration Uptime: W,Integration Uptime: D
aco_dsn_ft_601_outer,91.9452889389,91.0242145517,91.0310222857,91.11005,95.3602524477,99.7574996345,99.6780400456,99.9983466117,92.7643395111,90.9739929655,90.9617901429,91.08025,99.3968603424,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_inner,91.9635709194,91.0144750345,90.951608,91.11107,95.3578262663,99.7558061869,99.6667466357,99.9648729992,92.780645375,90.9938807931,90.9227335714,91.08076,99.3966674513,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_outer,91.9859841972,91.0481762759,90.9915192857,91.249825,95.3608563053,99.7571762208,99.6749194793,99.998842606,92.7867038667,91.0179528621,90.9598337143,91.062904,99.3967139681,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_inner,91.9987521222,91.0815974828,91.0109864286,91.24865,95.3619027941,99.7582038066,99.6750201934,99.998667608,92.8080240722,91.0628617241,91.0387795714,91.200966,99.3969332921,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_outer,92.0081586972,91.0815760345,91.0704462857,91.2487,93.2183289919,99.7579293584,99.6752331931,99.9977926181,92.7998091056,91.0437725517,91.0363588571,91.224686,99.3969983647,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_inner,91.9927667444,91.0959626897,91.0704335714,91.25,95.3615564645,99.7586863926,99.6786737588,99.998322612,92.794576,91.0416461379,90.9713657143,91.06431,99.3972671943,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_outer,92.0009005889,91.1199231724,91.0905931429,91.24881,95.3604306768,99.7585144961,99.6778716173,99.9974326223,92.7979362444,91.058781931,91.0344492857,91.20666,99.3968485631,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_inner,92.0019904833,91.1103514828,91.090404,91.387726,95.3612219086,99.7576186344,99.6752430502,99.9980826148,92.810533025,91.0552946552,91.0009207143,91.228325,99.3972840491,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_outer,91.1864662056,91.115136,91.07057,91.24998,95.3373519454,99.7576605309,99.6778851887,99.9975926205,92.8245920944,91.0604201034,91.0644382857,91.33243,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_inner,92.0276462833,91.1151739655,91.0707694286,91.24914,95.3621448806,99.7569610829,99.675687478,99.9978826171,92.8242480667,91.090726069,91.0418728571,91.36838,99.3970246273,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_outer,92.0306786,91.1198858621,91.0705701429,91.24878,95.3595883919,99.7579400136,99.6759316205,99.998407611,92.8431863083,91.1029566552,91.0809132857,91.344894,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_psa_server_system_health,83.3683310952,83.3683310952,94.416005,95.12847,99.9999390839,99.9999390839,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_dsn_server_frothsensor,91.3669300972,90.7226206552,90.8096871429,91.18981,99.999996767,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_gdn_cvpsa_001,90.5447317389,94.6329225862,95.1683962857,95.55295,97.2951036254,98.2149257674,99.9998346564,99.998842606,91.1820962806,94.6292842069,95.2396472857,95.53069,99.3351515204,99.6934674531,99.905983383,99.998842606
aco_gdn_server_system_health,86.8745112528,91.7991694138,93.5507605714,94.5544,99.8996170496,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_ghd_cvpsa_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_grs_primary_ft_001_inner,90.6632653139,94.6705460345,95.1944748571,95.55078,94.3344320957,99.1738982122,99.9998346564,99.998842606,91.1666217556,94.5868837931,95.1414,95.24143,98.7442356922,95.098220425,99.9998346564,99.998842606
aco_grs_primary_ft_001_outer,90.3070800917,94.5504121034,95.1949958571,95.27361,84.8426351394,99.1751227979,99.9998346564,99.998842606,91.3808995389,94.3325663793,95.1426257143,95.24347,97.7391898817,91.3752925661,99.9998346564,99.998842606
aco_grs_primary_ft_002_inner,91.3443814528,94.7326033448,95.2149714286,95.27379,95.927660002,99.1782804174,99.9998346564,99.998842606,91.657381325,94.610641,95.2213455714,95.51954,98.5136082067,91.3652080873,99.9998346564,99.998842606
aco_grs_primary_ft_002_outer,91.475166025,94.6901969655,95.2352948571,95.5518,95.5222525707,99.177268866,99.9998346564,99.998842606,91.6416869056,94.560744,95.2226942857,95.5212,98.4704678552,91.2291977968,99.9998346564,99.998842606
aco_grs_primary_ft_003_inner,91.4328880528,94.4068040345,95.2557714286,95.27486,99.8886281201,99.1800559339,99.9998346564,99.998842606,91.7376735861,94.6183963793,95.2630907143,95.52118,98.9753069508,91.7212279452,99.9998346564,99.998842606
aco_grs_primary_ft_003_outer,91.4511468056,94.6945566552,95.2545691429,95.55185,99.8841136777,99.1772949005,99.9998346564,99.998842606,91.6661631306,94.3965737586,95.2247657143,95.52474,99.1776518603,92.5659550219,99.9998346564,99.998842606
aco_grs_primary_ft_004_inner,91.4546480833,94.1070272759,95.236105,95.27445,95.8597907829,99.1796214513,99.9998346564,99.998842606,91.7217030278,94.5690381379,95.2031612857,95.5212,99.3616569495,99.9497229026,99.9998346564,99.998842606
aco_grs_primary_ft_004_outer,86.4539522142,94.5601340345,95.1560015714,95.27713,63.8719614528,99.1787317965,99.9998346564,99.998842606,91.7503644083,94.5782219655,95.1453858571,95.245605,99.9514818408,99.7915027588,99.9998346564,99.998842606
aco_grs_secondary_ft_001_inner,91.5235157417,94.632652,95.1968348571,95.13714,95.8904194374,99.1773919349,99.9998346564,99.998842606,91.7297594639,94.6599295517,95.106255,95.10801,98.4115047394,91.249932823,99.9998346564,99.998842606
aco_grs_secondary_ft_001_outer,91.51218725,94.7083666207,95.213493,95.27302,96.761523538,99.1766421421,99.9998346564,99.998842606,91.6969600972,94.4005806552,95.1046021429,95.24343,98.4466065562,91.3892326639,99.9998346564,99.998842606
aco_grs_secondary_ft_002_inner,91.5340516194,94.6370027586,95.0554257143,95.13498,96.7381248581,99.1788440723,99.9998346564,99.998842606,91.7081389028,94.348658069,95.1264135714,95.24775,98.4744400147,91.3904145945,99.9998346564,99.998842606
aco_grs_secondary_ft_002_outer,91.46796905,94.4021368276,95.1340155714,95.27031,95.5554371598,88.2695368401,54.8175365054,0.0,91.6946649639,94.6717891034,95.1265115714,95.24665,98.8630817108,95.4486467335,99.9998346564,99.998842606
aco_grs_secondary_ft_003_inner,91.4315042861,94.47558,95.1901514286,95.26486,70.4597280098,0.0,0.0,0.0,91.7250411778,94.71509,95.2056034286,95.24568,99.8930159715,99.9999600894,99.9998346564,99.998842606
aco_grs_secondary_ft_003_outer,91.5335966889,94.6693727931,95.1349391429,95.2731,97.4823230217,99.1754800736,99.9998346564,99.998842606,91.7304285278,94.6442004828,95.1860678571,95.24646,99.3550040086,92.5151536629,99.9998346564,99.998842606
aco_grs_secondary_ft_004_inner,91.54289155,94.7127081034,95.15529,95.27374,96.735125875,99.1762340389,99.9998346564,99.998842606,91.7787431583,94.6350057241,95.1683065714,95.24924,98.7141104047,91.408201415,99.9998346564,99.998842606
aco_grs_secondary_ft_004_outer,91.5868969611,94.7568866207,95.2158467143,95.27251,93.4732373141,99.1747952463,99.9998346564,99.998842606,91.8190691333,94.6017473103,95.1880777143,95.24919,99.3918361726,99.9999600894,99.9998346564,99.998842606
aco_grs_server_froth,88.26742865,92.1034086207,93.7938164286,94.84144,99.9946941811,99.9346835637,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_008_cvpsa_001,88.9282669432,95.0318869655,95.1839387143,95.253235,99.9426466925,99.9897882314,99.9837775401,99.998842606,91.3495668703,95.0973899655,95.1688184286,95.38885,51.9941168462,82.8191585326,90.2356908008,99.998842606
aco_mor_crusher_cvpsa_001,90.3543734108,94.4804018966,95.1862408571,95.20351,99.9968225969,99.9999600894,99.9998346564,99.998842606,91.4464139351,95.1443802414,95.229898,95.390366,5.58606864998,13.4833577515,15.1281675579,7.28059173389
aco_mor_ft_301_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_302_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_303_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_304_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_305_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_306_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_341_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_342_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_primary_ft_301,92.5795187278,95.0374748276,95.158172,94.99944,95.5112141652,99.9784699601,99.9793012617,99.9419532644,94.4232270028,95.0827010345,95.1624991429,95.217834,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_302,93.5325259333,95.1478090345,95.2177781429,95.416176,95.5522888605,99.9811062694,99.9630245744,99.998842606,94.527557975,95.1505831379,95.2441877143,95.391914,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_303,93.6223009278,95.1762585862,95.2571562857,95.415695,95.5656151623,99.9802335456,99.9800204034,99.998842606,94.5531105167,95.1356009655,95.2418702857,95.35525,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_304,93.6006729528,95.1860755172,95.2573764286,95.415726,95.5362038831,99.9828112687,99.9962238052,99.998842606,94.5564980944,95.1747393793,95.2909464286,95.409744,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_305,93.9403351194,95.2242407241,95.2970328571,95.41655,95.3847891659,99.9887071974,99.9914789559,99.9403532829,94.5564117444,95.1967386552,95.3329172857,95.41329,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_306,93.6583283333,95.0518533103,95.3566,95.41633,95.5660197763,99.9755045819,99.9869048206,99.9560881008,94.5914831639,95.0660781724,95.3323092857,95.549995,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_psa_server_system_health,83.3885595238,83.3885595238,94.7958007143,95.172455,99.9999390839,99.9999390839,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_secondary_ft_341,93.6717477577,95.0855863793,95.37644,95.554665,95.5293091645,99.9800687525,99.9634261451,99.998842606,94.5992650641,95.012301,95.3033312857,95.49895,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_secondary_ft_342,93.6853335571,95.0853254483,95.396177,95.41552,95.5092877293,99.9745256168,99.9790561193,99.998842606,94.6033680529,95.031887931,95.3569214286,95.36461,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_server_frothsensor,88.7730222201,94.8084686552,94.9312157143,95.47106,95.9257350347,94.221015051,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_zib_test_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_feed1_lynxx_001,51.5253127187,94.6009459655,95.3559342857,95.55504,89.573107489,92.720329581,95.8249387022,92.9666739968,77.1600148774,94.5542438966,95.2850498571,95.359886,62.0910584357,99.9923971959,99.9998346564,99.998842606
ang_abmr_server_aisabmrfrs01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx01,68.575769844,92.2545901724,93.46594,93.77546,99.0907892423,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushfeed_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushprod_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_server_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bos_server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_001,50.8511837187,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_002,54.6044039499,0.0,0.0,0.0,99.9999944622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_003,50.8539113343,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_004,54.6069637409,0.0,0.0,0.0,99.9999944622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_005,39.8474047855,0.0,0.0,0.0,99.9999924844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_006,54.6094397967,0.0,0.0,0.0,99.9999944622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_007,50.8588373955,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_008,50.8601398329,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_009,54.6132632869,0.0,0.0,0.0,99.9999944622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_010,50.8626998329,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_gdn_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_ghd_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_pocket_cvpsa_001,80.7901838448,95.2010955862,95.3994734286,95.55061,57.3591812219,57.9852850901,35.6551675606,0.0,83.6773724058,95.1970543103,95.3636307143,95.52155,49.1251123989,86.7232045607,99.9790198336,99.998842606
ang_kol_server_truck,82.3722270883,94.8588353448,94.9672592857,95.19444,98.3514226044,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_stats_001,82.5104091691,94.2346637931,91.3734021429,95.40999,66.1043677034,67.3483079967,0.490547674624,0.0,44.8969935688,94.1796373448,91.374943,95.553345,99.1701305289,99.9999600894,99.9998346564,99.998842606
ang_kol_truck_stats_002,84.5760727036,94.142353,91.0720888571,95.40642,87.0527848248,66.6189294529,0.0583362159732,0.0,44.9807087056,94.1615675862,91.3756594286,95.4151,90.018690184,87.8529025926,99.9998346564,99.998842606
ang_kol_truckfod_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truckfod_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_102_ba_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner,90.8222749109,94.5414992069,95.2352905714,95.27411,92.8950456615,99.9878228529,99.9963689478,99.998842606,91.1037224596,94.3690619655,95.2317278571,95.21212,95.0195139753,78.4283259746,64.1865617286,99.998842606
ang_mgn_440_ft_001,90.6784579582,94.452897931,95.25361,95.27214,96.9882274238,99.9784502359,99.9983046589,99.998842606,90.9254875125,94.2702567931,95.2465642857,95.22196,92.7620030281,99.1034725162,99.5191040226,99.998842606
ang_mgn_440_ft_002_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner,90.9239834123,94.3242093103,95.2753228571,95.27548,95.1922058739,99.9882452665,99.9995746568,99.998842606,91.2274489415,94.3684643793,95.2053295714,95.219696,95.0197336429,78.4289140779,64.1861795863,99.998842606
ang_mgn_440_ft_002,90.915804961,94.4401794828,95.2748064286,95.2743,98.4302811514,99.9908635413,99.9998346564,99.998842606,91.164941156,94.328318,95.2659432857,95.219765,92.0813074938,89.7780711001,83.8651770483,99.998842606
ang_mgn_440_ft_003_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003,90.9786340251,94.415805069,95.2532995714,95.272446,98.4189782701,99.9841089923,99.9739209849,99.998842606,91.1677219053,94.4067894828,95.2488085714,95.22542,92.2991667798,92.3744702362,99.5191111655,99.998842606
ang_mgn_440_ft_004_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004,90.9941251058,94.526698069,95.2555251429,95.27428,76.8314430587,99.9859991984,99.9987646581,99.998842606,91.1686265014,94.392669069,95.2110258571,95.21999,96.3784459873,94.7405509126,98.6412197599,99.998842606
ang_mgn_440_ft_005_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
