Sensor,Monitoring: Y,Monitoring: M,Monitoring: W,Monitoring: D,Uptime: Y,Uptime: M,Uptime: W,Uptime: D,Integration Monitoring: Y,Integration Monitoring: M,Integration Monitoring: W,Integration Monitoring: D,Integration Uptime: Y,Integration Uptime: M,Integration Uptime: W,Integration Uptime: D
aco_dsn_ft_601_outer,91.6854935639,91.0098532069,90.8723617143,90.97209,95.3664295593,99.8351742931,99.9998346564,99.998842606,92.6308545944,90.959361931,90.7822528571,90.95891,99.3968603424,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_inner,91.7045251028,91.0192971034,90.8322937143,90.971466,95.3634315175,99.8362068444,99.9998346564,99.998842606,92.6469972972,90.9841787586,90.7827807143,90.82062,99.3966674513,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_outer,91.7255553917,91.0481181724,90.9118628571,90.97131,95.3671161514,99.8356041205,99.9998346564,99.998842606,92.6535688083,91.0235325172,90.8354461429,90.948586,99.3967139681,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_inner,91.7378054778,91.0672634828,90.8523687143,90.83246,95.3681708972,99.836607396,99.9998346564,99.998842606,92.6744021667,91.0577217931,90.8950634286,91.08728,99.3969332921,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_outer,91.7460425278,91.076895069,90.911972,90.97142,93.2244900084,99.8362815341,99.9998346564,99.998842606,92.6659653806,91.0446728966,90.9056164286,90.963905,99.3969983647,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_inner,91.7307302833,91.1056537241,90.93154,91.10993,95.367836157,99.8362080858,99.9998346564,99.998842606,92.6611223194,91.042608069,90.8772744286,90.95024,99.3972671943,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_outer,91.7403540778,91.1247107931,90.9317064286,91.10978,95.3666071431,99.8362298099,99.9998346564,99.998842606,92.6643146222,91.0628893448,90.8803758571,90.95395,99.3968485631,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_inner,91.7414532639,91.1055774138,90.9515071429,90.970856,95.3675686821,99.8359684307,99.9998346564,99.998842606,92.6772855111,91.0623965862,90.8807565714,91.1074,99.3972840491,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_outer,90.9263132944,91.1199798276,90.9316821429,90.970856,95.3436723497,99.8353725689,99.9998346564,99.998842606,92.6905816639,91.0596951034,90.9271277143,91.065544,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_inner,91.7674643917,91.1151794828,90.9715,91.109856,95.3683671374,99.8352036034,99.9998346564,99.998842606,92.6902149833,91.0948988621,90.9219985714,91.1085,99.3970246273,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_outer,91.77011,91.124723069,90.9318864286,91.110435,95.3652974392,99.8361236031,99.9998346564,99.998842606,92.7087229278,91.1018881379,90.9479542857,91.10049,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_psa_server_system_health,80.6922657647,80.6922657647,94.1398814286,92.94676,99.9999228396,99.9999228396,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_dsn_server_frothsensor,91.1052242444,90.683668069,90.545965,90.24769,99.999996767,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_gdn_cvpsa_001,90.5470070722,94.319463,95.0483771429,95.26048,97.0106620592,98.2149257674,94.8171760827,99.998842606,91.2347365,94.316566931,95.0963414286,95.24357,99.3355594533,99.6909603852,99.8799848545,99.998842606
aco_gdn_server_system_health,86.8942771694,91.5287745517,92.4166641429,93.62847,99.8996170496,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_ghd_cvpsa_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_grs_primary_ft_001_inner,90.6667773333,94.3628774828,95.0971671429,95.27412,94.3343175019,91.226133798,96.588184583,99.998842606,91.2214290194,94.2912989655,95.12043,95.37954,98.7438463757,95.098220425,99.9998346564,99.998842606
aco_grs_primary_ft_001_outer,90.310179325,94.2380212759,95.0564572857,95.274605,84.8425870549,91.225762005,96.5904117222,99.998842606,91.4353028167,94.0313772414,95.0578185714,95.24116,97.7391898817,91.3752925661,99.9998346564,99.998842606
aco_grs_primary_ft_002_inner,91.3486635639,94.3871540345,95.1364688571,95.2772,95.9275432093,91.2288687624,96.5968445687,99.998842606,91.7102540778,94.2667327241,95.0382394286,95.24117,98.5136082067,91.3652080873,99.9998346564,99.998842606
aco_grs_primary_ft_002_outer,91.4782663444,94.3679824828,95.0766384286,95.2753,95.5222030329,91.2324470369,96.5915467203,99.998842606,91.6949275306,94.2333756897,95.1580257143,95.24275,98.4704678552,91.2291977968,99.9998346564,99.998842606
aco_grs_primary_ft_003_inner,91.4355783528,94.0856409655,95.1565312857,95.13697,99.8886281201,99.1707759376,96.6030931298,99.998842606,91.7901350167,94.2957228966,95.1385057143,95.382416,98.9753069508,91.7212279452,99.9998346564,99.998842606
aco_grs_primary_ft_003_outer,91.4550110417,94.3786033793,95.1169557143,95.27231,99.8840881315,99.1696404208,96.5916545773,99.998842606,91.7186025194,94.0787918966,95.0994287143,95.24385,99.1776518603,92.5659550219,99.9998346564,99.998842606
aco_grs_primary_ft_004_inner,91.4585127333,93.7655633103,95.1563601429,95.415115,95.8596598026,91.2316980716,96.6072988371,99.998842606,91.7745578639,94.2330074828,95.0997544286,95.2429,99.3614622997,99.9497229026,99.9998346564,99.998842606
aco_grs_primary_ft_004_outer,86.4585965753,88.1658681379,95.0572124286,95.41407,63.8717788612,99.1676068354,96.5976074246,99.998842606,91.8043525167,94.2773741724,95.0870785714,95.10555,99.9512870509,99.7915027588,99.9998346564,99.998842606
aco_grs_secondary_ft_001_inner,91.5285151333,94.3102975172,95.1366955714,95.41624,95.8903606139,91.239459241,96.5940974304,99.998842606,91.7841252139,94.3734892069,95.0837321429,95.105545,98.4113100896,91.249932823,99.9998346564,99.998842606
aco_grs_secondary_ft_001_outer,91.5164650556,94.4193012759,95.1153915714,95.411896,96.7614797565,91.2383773793,96.5908788643,99.998842606,91.7509685556,94.1250501724,95.0814978571,95.38242,98.4466065562,91.3892326639,99.9998346564,99.998842606
aco_grs_secondary_ft_002_inner,91.5390819083,94.3277855172,95.0172014286,95.13473,96.7381082195,91.239648965,96.6001717061,99.998842606,91.7621134722,94.0231224483,95.0608571429,94.96685,98.4742452248,91.3904145945,99.9998346564,99.998842606
aco_grs_secondary_ft_002_outer,91.4730181778,94.1033642759,95.017675,94.99684,96.4413660106,91.2347237256,96.5903074367,99.998842606,91.7486444778,94.3774232759,95.0409385714,95.10641,98.8628870609,95.4486467335,99.9998346564,99.998842606
aco_grs_secondary_ft_003_inner,91.4362212472,94.1917044828,95.0310705714,95.26717,71.5799683096,0.0,0.0,0.0,91.777871,94.4085887931,95.0855178571,95.24528,99.8928213217,99.9999600894,99.9998346564,99.998842606
aco_grs_secondary_ft_003_outer,91.5374888556,94.3548624483,94.9780848571,94.996284,97.4822036827,91.2362313802,96.5901002941,99.998842606,91.7836379167,94.3795996552,95.0821514286,95.10634,99.3548093419,92.5151536629,99.9998346564,99.998842606
aco_grs_secondary_ft_004_inner,91.5475313139,94.4846922759,95.0572971429,95.13564,96.735125875,91.236710311,96.5903145795,99.998842606,91.8323086139,94.3484877931,95.0825685714,95.24733,98.713721105,91.408201415,99.9998346564,99.998842606
aco_grs_secondary_ft_004_outer,91.5914940028,94.4991562414,95.0370952857,95.27659,92.353065785,91.2354113115,96.5871360133,99.998842606,91.8722518833,94.3215714483,95.0251862857,95.24711,99.3918361726,99.9999600894,99.9998346564,99.998842606
aco_grs_server_froth,88.2768422194,91.5947477931,93.0560515714,92.951385,99.9946941811,99.9346835637,99.7294036749,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_008_cvpsa_001,88.7898735884,95.0085471379,95.083076,95.275536,99.9413282257,99.9897882314,99.9837775401,99.8864439069,91.2633897624,95.0815113793,95.0672421429,95.108665,50.9161534747,78.8690335574,89.1914939559,34.6839885649
aco_mor_crusher_cvpsa_001,90.2466109116,94.4376213448,95.0618278571,95.13116,99.9967511946,99.9999600894,99.9998346564,99.998842606,91.3615758674,95.1524558966,95.0886671429,95.11025,5.41684351267,12.7750425962,14.9364921606,32.1644337265
aco_mor_ft_301_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_302_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_303_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_304_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_305_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_306_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_341_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_342_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_primary_ft_301,92.4865253833,94.9750084828,95.0788442857,95.277626,95.5116081708,99.9832081995,99.9854232516,99.998842606,94.4764161028,95.0870450345,95.0309784286,95.08731,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_302,93.4410861194,95.1332641379,95.0988142857,95.138855,95.5523838885,99.9825383377,99.9606874354,99.9596280599,94.5796538528,95.1467052414,95.0973135714,95.24441,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_303,93.5297068028,95.1665058621,95.07859,95.13881,95.5658617545,99.983598027,99.9786004058,99.998842606,94.6051480278,95.1297584828,95.0935488571,95.22687,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_304,93.5084601639,95.1715244483,95.1383807143,95.13839,95.5362607435,99.9836828545,99.9871153917,99.998842606,94.6080896778,95.159251931,95.1557987143,95.21883,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_305,93.8473468833,95.2048662414,95.1581201429,95.13824,95.3849339145,99.9907240931,99.9849889666,99.998842606,94.6075888944,95.1756412069,95.1769634286,95.21976,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_306,93.5614911917,95.022793069,95.2178887143,95.27671,95.5662725947,99.9786255807,99.9828139702,99.998842606,94.64228965,95.0448736552,95.1771878571,95.21984,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_psa_server_system_health,80.6781741176,80.6781741176,94.6873364286,95.047455,99.9999228396,99.9999228396,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_secondary_ft_341,93.5777254708,95.0758908276,95.2376355714,95.416214,95.5296177528,99.9840399923,99.9741978416,99.9417832664,94.6506412061,94.997011,95.0917771429,95.22818,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_secondary_ft_342,93.5909308802,95.0661364828,95.2374471429,95.416405,95.5095014716,99.9773538915,99.964209001,99.9766528628,94.6544980251,95.0124813793,95.1928928571,95.37108,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_server_frothsensor,87.7111315794,94.7356326552,94.7939821429,94.69213,95.8770870965,94.221015051,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_zib_test_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_feed1_lynxx_001,50.4621904791,94.2988541379,95.177868,95.41512,89.4906664383,92.3626056203,97.2527149128,99.998842606,77.2119636825,94.247532,95.1729145714,95.35491,60.7621548323,99.9898782314,99.9789189767,99.998842606
ang_abmr_server_aisabmrfrs01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx01,68.6011328384,91.9394556897,93.5539028571,94.28356,99.0907892423,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushfeed_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushprod_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_server_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bos_server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_001,50.8511837187,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_002,55.6859570585,0.0,0.0,0.0,99.9999945662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_003,50.8539113343,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_004,55.6885555125,0.0,0.0,0.0,99.9999945662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_005,39.8474047855,0.0,0.0,0.0,99.9999924844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_006,55.6910702702,0.0,0.0,0.0,99.9999945662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_007,50.8588373955,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_008,50.8601398329,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_009,55.6949581894,0.0,0.0,0.0,99.9999945662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_010,50.8626998329,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_gdn_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_ghd_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_pocket_cvpsa_001,80.0075548722,95.1882269655,95.2599591429,95.54072,57.906420713,59.2635510696,55.0030770558,71.6742104374,83.6502896751,95.1959784483,95.2663178571,95.53343,48.0811669063,84.9670542271,99.9946183793,99.998842606
ang_kol_server_truck,82.3713885047,94.8531687931,94.7615721429,95.27662,98.3465161242,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_stats_001,82.4693088427,94.2249508621,91.2541822857,67.4335,66.5077403644,81.0236729319,22.1348862299,0.515534733163,43.9555473078,94.1699185517,91.1587017143,67.37263,99.1512698603,99.9999600894,99.9998346564,99.998842606
ang_kol_truck_stats_002,84.540717443,94.1329666207,90.9749651429,67.329926,88.0566770622,80.2966792896,21.529946224,0.0516366343538,44.0394891321,94.1403301379,91.1991071429,67.23469,89.7918422485,87.8529025926,99.9998346564,99.998842606
ang_kol_truckfod_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truckfod_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_102_ba_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner,90.812577595,94.4454647241,94.9777641429,95.41358,92.8749751697,99.9878228529,99.9963689478,99.998842606,91.1314969916,94.265195931,94.9377115714,95.5358,95.0054448062,76.9630231112,10.6317482782,49.3061043275
ang_mgn_440_ft_001,90.6695321145,94.34691,94.9558305714,95.55505,96.9797195919,99.9784502359,99.9983046589,99.998842606,90.9528767793,94.1127983103,94.9584071429,95.54005,92.7415567096,99.1034725162,98.642276901,99.998842606
ang_mgn_440_ft_002_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner,90.9141618017,94.2422678621,95.0773,95.55357,95.178624535,99.9882452665,99.9995746568,99.9983926112,91.2560867291,94.2711267586,94.927858,95.54034,95.0056650943,76.9657121446,10.6341847027,49.3034293585
ang_mgn_440_ft_002,90.9063593603,94.3774995172,94.9777965714,95.551765,98.4258469175,99.9908635413,99.9998346564,99.998842606,91.1930120559,94.269329069,94.8602734286,95.54081,92.0589383066,89.7780711001,75.0265070911,49.3047093436
ang_mgn_440_ft_003_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003,90.9701466006,94.3244032069,95.0560544286,95.55537,98.4145121072,99.9841089923,99.9739209849,99.998842606,91.1957654022,94.2973755517,94.8469855714,95.54092,92.2774130144,92.3744702362,88.6105459164,99.998842606
ang_mgn_440_ft_004_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004,90.9848775503,94.4398796552,94.9976574286,95.55446,76.7659951599,99.9859991984,99.9987646581,99.998842606,91.197481419,94.3007245517,94.8691021429,95.540955,96.3682156091,94.7405509126,94.1142649592,99.998842606
ang_mgn_440_ft_005_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
