Sensor,Monitoring: Y,Monitoring: M,Monitoring: W,Monitoring: D,Uptime: Y,Uptime: M,Uptime: W,Uptime: D,Integration Monitoring: Y,Integration Monitoring: M,Integration Monitoring: W,Integration Monitoring: D,Integration Uptime: Y,Integration Uptime: M,Integration Uptime: W,Integration Uptime: D
aco_dsn_ft_601_outer,91.780630675,91.0290194138,90.9319174286,91.24949,95.3664295593,99.8351742931,99.9998346564,99.998842606,92.6160971111,90.9738117931,90.824638,91.109856,99.3968603424,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_inner,91.799703475,91.0240750345,90.8522308571,90.97152,95.3643391711,99.8362068444,99.9998346564,99.998842606,92.6331684917,91.0033726897,90.845015,91.24932,99.3966674513,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_602_outer,91.820565225,91.0577373103,90.9318878571,91.111015,95.3671161514,99.8356041205,99.9998346564,99.998842606,92.638393325,91.0287299655,90.8566784286,90.959816,99.3967139681,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_inner,91.8329498583,91.0816078276,90.8919621429,91.24862,95.3681708972,99.836607396,99.9998346564,99.998842606,92.65933285,91.0669064828,90.9360234286,91.098236,99.3969332921,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_621_outer,91.8408027083,91.0816581724,90.9317991429,91.11032,93.2244900084,99.8362815341,99.9998346564,99.998842606,92.6507495056,91.0479456552,90.9183557143,91.045525,99.3969983647,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_inner,91.8254862639,91.110399931,90.9513228571,91.10986,95.367836157,99.8362080858,99.9998346564,99.998842606,92.6460590556,91.047768069,90.8983787143,91.10022,99.3972671943,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_622_outer,91.8351116556,91.1295068621,90.9318244286,91.110756,95.3666071431,99.8362298099,99.9998346564,99.998842606,92.6492612333,91.0697545172,90.9017401429,91.10385,99.3968485631,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_inner,91.8362091056,91.1103658966,90.9714622857,91.110886,95.3675686821,99.8359684307,99.9998346564,99.998842606,92.6620824,91.0659000345,90.8933865714,91.04992,99.3972840491,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_641_outer,91.0210683444,91.1247677586,90.95157,91.11107,95.3436723497,99.8353725689,99.9998346564,99.998842606,92.6753955083,91.0639253103,90.9426348571,91.05601,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_inner,91.8618299028,91.1151725862,90.9713928571,90.97126,95.3683671374,99.8352036034,99.9998346564,99.998842606,92.6750147611,91.0998540345,90.9146785714,91.05095,99.3970246273,99.9999600894,99.9998346564,99.998842606
aco_dsn_ft_642_outer,91.8648625,91.1294803103,90.9318078571,91.10993,95.3656774392,99.8361236031,99.9998346564,99.998842606,92.6936438944,91.1072041379,90.9479248571,91.094604,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_dsn_psa_server_system_health,81.5099665556,81.5099665556,94.2068457143,95.41088,99.9999276621,99.9999276621,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_dsn_server_frothsensor,91.2010897167,90.733676,90.5299264286,90.97569,99.999996767,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_gdn_cvpsa_001,90.5566369889,94.3242357586,95.0663528571,95.12177,97.0106620592,98.2149257674,97.5531715589,99.998842606,91.2219405444,94.330383,95.1173108571,95.393456,99.3355594533,99.6934821083,99.9008062487,99.998842606
aco_gdn_server_system_health,86.8980387528,91.4814407586,92.7189141429,92.90394,99.8996170496,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_ghd_cvpsa_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_grs_primary_ft_001_inner,90.6767983306,94.3726136207,95.1168234286,95.273834,94.3343175019,94.6744082838,96.5936874311,99.998842606,91.2078228528,94.2963662069,95.1198671429,95.10178,98.7440410424,95.098220425,99.9998346564,99.998842606
aco_grs_primary_ft_001_outer,90.3202137417,94.2475947241,95.0765415714,95.27435,84.8425870549,94.6740364909,96.5904117222,99.998842606,91.4220860667,94.0371991379,95.0812842857,95.24197,97.7391898817,91.3752925661,99.9998346564,99.998842606
aco_grs_primary_ft_002_inner,91.3586921194,94.3923326552,95.1360465714,95.272,95.9275432093,94.6771432483,96.5968445687,99.998842606,91.6970350917,94.2724591034,95.0609444286,95.241165,98.5136082067,91.3652080873,99.9998346564,99.998842606
aco_grs_primary_ft_002_outer,91.4882995528,94.373015931,95.0962455714,95.27498,95.5222030329,94.6807215227,96.5915467203,99.998842606,91.6817130167,94.2391575862,95.1611192857,95.242775,98.4704678552,91.2291977968,99.9998346564,99.998842606
aco_grs_primary_ft_003_inner,91.4460037583,94.095329931,95.176157,95.4145,99.8886281201,99.1707759376,96.6030931298,99.998842606,91.7769241694,94.3015503103,95.1417878571,95.244095,98.9753069508,91.7212279452,99.9998346564,99.998842606
aco_grs_primary_ft_003_outer,91.4654294861,94.3784747586,95.1362335714,95.41164,99.8840881315,99.1696404208,96.5916545773,99.998842606,91.7057779639,94.0845474138,95.1222335714,95.38316,99.1776518603,92.5659550219,99.9998346564,99.998842606
aco_grs_primary_ft_004_inner,91.4685396778,93.7708243448,95.1567744286,95.27578,95.8596598026,94.6799725575,96.6072988371,99.998842606,91.76134335,94.2337724828,95.1026222857,95.242775,99.3614622997,99.9497229026,99.9998346564,99.998842606
aco_grs_primary_ft_004_outer,86.4686197142,90.8346602069,95.0570181429,95.27422,63.8717788612,99.1676068354,96.5976074246,99.998842606,91.7911440444,94.2724093448,95.0838142857,95.24495,99.9512870509,99.7915027588,99.9998346564,99.998842606
aco_grs_secondary_ft_001_inner,91.5381651444,94.3104654483,95.1171627143,95.13812,95.8903606139,94.6877337268,96.5940974304,99.998842606,91.7705312139,94.3690378276,95.0642021429,95.10616,98.4113100896,91.249932823,99.9998346564,99.998842606
aco_grs_secondary_ft_001_outer,91.5261029444,94.4148731724,95.0956772857,95.13412,96.7614797565,94.6866518652,96.5908788643,99.998842606,91.73737025,94.1256693103,95.0637792857,95.10461,98.4466065562,91.3892326639,99.9998346564,99.998842606
aco_grs_secondary_ft_002_inner,91.5487212139,94.3277317241,94.9969128571,95.13479,96.7381082195,94.6879234509,96.6001717061,99.998842606,91.7485197361,94.0194403448,95.0444135714,95.106255,98.4742452248,91.3904145945,99.9998346564,99.998842606
aco_grs_secondary_ft_002_outer,91.4826503278,94.0984657931,94.9967941429,95.130264,96.395773267,94.1217360217,94.2650812813,83.7224209905,91.7354373806,94.373752069,95.0448621429,95.245445,98.8628870609,95.4486467335,99.9998346564,99.998842606
aco_grs_secondary_ft_003_inner,91.4462149139,94.19172,95.029582,95.26365,71.2998562739,0.0,0.0,0.0,91.7650485944,94.4181373793,95.105267,95.383934,99.8928213217,99.9999600894,99.9998346564,99.998842606
aco_grs_secondary_ft_003_outer,91.5478994222,94.3599646552,95.0173954286,95.412704,97.4822224894,94.684505866,96.5901002941,99.998842606,91.77081625,94.3852622069,95.105215,95.3842,99.3548093419,92.5151536629,99.9998346564,99.998842606
aco_grs_secondary_ft_004_inner,91.55718055,94.4802748621,95.0375835714,95.135445,96.735125875,94.6849847969,96.5903145795,99.998842606,91.819107325,94.354223,95.0861151429,95.247536,98.713721105,91.408201415,99.9998346564,99.998842606
aco_grs_secondary_ft_004_outer,91.601539325,94.5043143793,95.0370168571,95.277016,92.6331778207,94.6836857974,96.5871360133,99.998842606,91.8590506889,94.322125931,95.0269577143,95.24757,99.3918361726,99.9999600894,99.9998346564,99.998842606
aco_grs_server_froth,88.2843396361,91.6957213793,93.3290344286,94.29282,99.9946941811,99.9346835637,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_008_cvpsa_001,88.8262534038,95.0330078276,95.1255902857,95.411,99.941663493,99.9897882314,99.9837775401,99.998842606,91.2860472582,95.0998528966,95.0876755714,95.387054,51.19036489,79.1581779247,89.1967039472,99.998842606
aco_mor_crusher_cvpsa_001,90.2748600275,94.4434818621,95.087965,95.38795,99.9967693443,99.9999600894,99.9998346564,99.998842606,91.3837025385,95.1564283103,95.1090928571,95.38863,5.44637304979,12.5457105843,14.4337087062,10.7025071284
aco_mor_ft_301_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_302_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_303_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_304_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_305_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_306_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_341_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_ft_342_secondary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_primary_ft_301,92.5895429111,94.9942015862,95.1185428571,95.41582,95.5114890926,99.9816457864,99.9789504052,99.9535331304,94.4635846861,95.0906246897,95.0749605714,95.38069,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_302,93.5440953028,95.1428441379,95.1185985714,95.41626,95.5524048661,99.9825383377,99.9606874354,99.998842606,94.5672647139,95.1561907586,95.1245535714,95.53991,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_303,93.6327168472,95.1761851724,95.1181692857,95.41591,95.5657270338,99.9816145795,99.9703832765,99.9413232717,94.5927030444,95.1382947241,95.1154931429,95.519806,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_304,93.6118599917,95.1858818621,95.158215,95.554665,95.5362038831,99.9828112687,99.9835045405,99.9735668985,94.59561975,95.1721090345,95.1788838571,95.510826,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_305,93.9503644806,95.2097245172,95.1779687143,95.41599,95.3849525458,99.9907240931,99.9849889666,99.998842606,94.5951246889,95.1891824483,95.1998592857,95.512886,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_primary_ft_306,93.6648870556,95.0371844828,95.237628,95.554825,95.5662543266,99.9784000635,99.9933389528,99.9923026817,94.6298233167,95.0531314483,95.2399692857,95.51212,99.999996767,99.9999600894,99.9998346564,99.998842606
aco_mor_psa_server_system_health,81.4538980556,81.4538980556,94.6246707143,94.641205,99.9999276621,99.9999276621,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_mor_secondary_ft_341,93.6810264067,95.0759411724,95.2574935714,95.41651,95.5293091645,99.9800687525,99.9577455831,99.8836779389,94.6377786852,95.0006722069,95.1356492857,95.382355,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_secondary_ft_342,93.6946165933,95.0757126897,95.2771505714,95.554504,95.5092877293,99.9745256168,99.9609575778,99.9168235553,94.6420337632,95.0212955172,95.2175014286,95.52533,99.999996758,99.9999600894,99.9998346564,99.998842606
aco_mor_server_frothsensor,87.9766002145,94.7486433448,94.8163035714,95.30324,95.8893576701,94.221015051,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aco_zib_test_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_000_ft_016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_feed1_lynxx_001,50.7279690028,94.3084187931,95.197398,95.41449,89.5185797545,92.5419441694,96.8311656098,95.072229627,77.1990654791,94.2526197586,95.1916252857,95.369545,61.0943807332,99.9898782314,99.9893389594,99.998842606
ang_abmr_server_aisabmrfrs01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx01,68.6071197744,91.9218953448,93.3670642857,93.81019,99.0907892423,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_abmr_server_aisabmrlynx03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushfeed_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_crushprod_lynxx_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bao_server_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_bos_server,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_001,50.8511837187,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_002,55.4186354708,0.0,0.0,0.0,99.9999945405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_003,50.8539113343,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_004,55.421221039,0.0,0.0,0.0,99.9999945405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_005,39.8474047855,0.0,0.0,0.0,99.9999924844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_006,55.4237228886,0.0,0.0,0.0,99.9999945405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_007,50.8588373955,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_008,50.8601398329,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_009,55.4275914763,0.0,0.0,0.0,99.9999945405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_cel_ft_test_010,50.8626998329,0.0,0.0,0.0,99.9999940646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_gdn_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_ghd_server_system_health,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_pocket_cvpsa_001,80.2733422858,95.1921083448,95.280932,95.52807,57.685458126,60.1651505788,58.7772788153,26.4191502228,83.650760988,95.1965215517,95.2688678571,95.41268,48.3784609734,84.9720759492,99.9790198336,99.8896538697
ang_kol_server_truck,82.3578423036,94.849417069,94.7445407143,95.15046,98.3465161242,99.9999600894,99.9998346564,99.998842606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_001_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_average,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_detailed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_002_stats,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truck_stats_001,82.4797652003,94.2249808621,91.273268,95.40634,66.5110330739,77.6381313038,8.00536382076,1.0931669476,44.2220669726,94.1711413103,91.181456,95.41404,99.1560649455,99.9999600894,99.9998346564,99.998842606
ang_kol_truck_stats_002,84.551192348,94.1377157931,90.9740158571,95.40918,87.8356718657,76.8863808724,7.34316988523,0.133599883705,44.3063985344,94.1474603448,91.2417008571,95.553566,89.8495154524,87.8529025926,99.9998346564,99.998842606
ang_kol_truckfod_001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_kol_truckfod_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_102_ba_002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_001_inner,90.8226584162,94.4454372759,95.0372025714,95.274574,92.8749751697,99.9878228529,99.9963689478,99.998842606,91.1182679134,94.2707942069,95.0395821429,95.26399,95.0054448062,78.4283259746,21.329489733,99.998842606
ang_mgn_440_ft_001,90.6796129246,94.3469034483,95.0150062857,95.27201,96.9797195919,99.9784502359,99.9983046589,99.998842606,90.9400502709,94.1185903793,95.0808357143,95.40811,92.7415567096,99.1034725162,99.5191040226,99.998842606
ang_mgn_440_ft_002_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_002_inner,90.924249176,94.2422571724,95.0772185714,95.27574,95.178624535,99.9882452665,99.9995746568,99.998842606,91.242870486,94.2720938276,95.040213,95.268585,95.0056650943,78.4289140779,21.3291075908,99.998842606
ang_mgn_440_ft_002,90.916825757,94.3871155172,94.9973494286,95.41305,98.4258469175,99.9908635413,99.9998346564,99.998842606,91.1801856145,94.2750711034,94.9924211429,95.408134,92.0589383066,89.7780711001,83.8651770483,99.998842606
ang_mgn_440_ft_003_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_003,90.9802329302,94.324388931,95.0556595714,95.272316,98.4145121072,99.9841089923,99.9739209849,99.998842606,91.1829416872,94.3031024483,94.9792464286,95.40911,92.2774130144,92.3744702362,99.5191111655,99.998842606
ang_mgn_440_ft_004_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004_events,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ang_mgn_440_ft_004,90.9953608464,94.4446444828,95.0172831429,95.41498,76.7659951599,99.9859991984,99.9987646581,99.998842606,91.1842681397,94.3016906207,94.9813458571,95.269646,96.3682156091,94.7405509126,98.6412197599,99.998842606
ang_mgn_440_ft_005_events_domains,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
